registrant,client,q_income,cite_uuid,registration_only,terminated_same_q,lda_public_url
HOLLAND & HART LLP,Motor and Equipment Manufacturers Association,40000,dfd7ffa4-2680-401d-b338-3761f061176c,False,False,https://lda.senate.gov/filings/public/filing/dfd7ffa4-2680-401d-b338-3761f061176c/print/
AXADVOCACY GOVERNMENT RELATIONS,NO MORE VICTIMS,40000,84175b7b-d363-49df-a06e-297378043451,False,False,https://lda.senate.gov/filings/public/filing/84175b7b-d363-49df-a06e-297378043451/print/
DLA PIPER LLP (US),NODA AI,40000,0ddc0e6c-ce95-4665-98a1-91be46f49721,False,False,https://lda.senate.gov/filings/public/filing/0ddc0e6c-ce95-4665-98a1-91be46f49721/print/
FEROX STRATEGIES,National Electrical Manufacturers Association,40000,26dad229-048b-4cfa-8ea1-ff3d01fb11b0,False,False,https://lda.senate.gov/filings/public/filing/26dad229-048b-4cfa-8ea1-ff3d01fb11b0/print/
FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),NeoVolta Inc.,40000,e474bf5f-cee8-441e-a442-bf8cf27cc161,False,False,https://lda.senate.gov/filings/public/filing/e474bf5f-cee8-441e-a442-bf8cf27cc161/print/
CAPITOL COUNSEL LLC,OroraTech GmbH,40000,3a8c6255-5868-4890-ab91-adaf5e831aa7,False,False,https://lda.senate.gov/filings/public/filing/3a8c6255-5868-4890-ab91-adaf5e831aa7/print/
HOLLAND & KNIGHT LLP,PATTERN RENEWABLES 2 LP,40000,944135ac-3334-4f50-8109-410b70f8f58c,False,False,https://lda.senate.gov/filings/public/filing/944135ac-3334-4f50-8109-410b70f8f58c/print/
"ICEBREAKER STRATEGIES, LLC",POSEIDON TECH CORPORATION,40000,64dd446f-332e-404c-a417-2ebc48e8fe23,False,False,https://lda.senate.gov/filings/public/filing/64dd446f-332e-404c-a417-2ebc48e8fe23/print/
MARBLE ARCH,Poplicus Inc. d/b/a Govini,40000,2cb45fa5-0c7d-4564-96a3-5b3d5a92186b,False,False,https://lda.senate.gov/filings/public/filing/2cb45fa5-0c7d-4564-96a3-5b3d5a92186b/print/
DLA PIPER LLP (US),REGENXBIO,40000,2d72653d-4d3e-4a2d-86bc-146f91d8c1e6,False,False,https://lda.senate.gov/filings/public/filing/2d72653d-4d3e-4a2d-86bc-146f91d8c1e6/print/
"HOOPER, LUNDY & BOOKMAN, P.C.",Ridgecrest Regional Hospital,40000,bc386f86-6083-4073-bc17-23b88bce8f53,False,False,https://lda.senate.gov/filings/public/filing/bc386f86-6083-4073-bc17-23b88bce8f53/print/
"INTEGER, LLC",S Corporation Association,40000,b877bc72-2bfa-4678-bead-c28f47daf747,False,False,https://lda.senate.gov/filings/public/filing/b877bc72-2bfa-4678-bead-c28f47daf747/print/
"THE PICARD GROUP, LLC",SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,40000,8214e6a1-6148-4c76-acb3-80eb39e95160,False,False,https://lda.senate.gov/filings/public/filing/8214e6a1-6148-4c76-acb3-80eb39e95160/print/
BALLARD PARTNERS,"SENIOR CARE PHARMACY, INC.",40000,2380b9a1-3cb6-410d-b526-c56c965bc539,False,False,https://lda.senate.gov/filings/public/filing/2380b9a1-3cb6-410d-b526-c56c965bc539/print/
CHECKMATE GOVERNMENT RELATIONS,"SESH+ PRODUCTS U.S., INC.",40000,ac1861e5-ed81-4052-85bd-4991bb962a50,False,False,https://lda.senate.gov/filings/public/filing/ac1861e5-ed81-4052-85bd-4991bb962a50/print/
THORN RUN PARTNERS,SMARTER TECHNOLOGIES,40000,4f80e6da-79a4-48e3-81b2-7f448ab50633,False,False,https://lda.senate.gov/filings/public/filing/4f80e6da-79a4-48e3-81b2-7f448ab50633/print/
THE BERNHARDT GROUP LLC,"SOLCOA INDUSTRIES, INC",40000,440d4267-e345-4ea7-adb4-270b583c8b42,False,False,https://lda.senate.gov/filings/public/filing/440d4267-e345-4ea7-adb4-270b583c8b42/print/
CONCORDIA GROUP,SUMMIT AGRICULTURAL GROUP,40000,0190bb49-6484-4894-af71-910955ec26ff,False,False,https://lda.senate.gov/filings/public/filing/0190bb49-6484-4894-af71-910955ec26ff/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.","SWM TECHNOLOGIES, LLC",40000,7ab571f1-3a43-45a4-8f03-6490fefbb1b8,False,False,https://lda.senate.gov/filings/public/filing/7ab571f1-3a43-45a4-8f03-6490fefbb1b8/print/
MAYER BROWN LLP,SYENSQO USA LLC,40000,bdd804d3-e169-4a56-a0df-824b585f7bf8,False,False,https://lda.senate.gov/filings/public/filing/bdd804d3-e169-4a56-a0df-824b585f7bf8/print/
HOLLAND & KNIGHT LLP,Society for Human Resources Management,40000,a7a36d66-95ff-4966-bd71-0c6ad2c068d2,False,False,https://lda.senate.gov/filings/public/filing/a7a36d66-95ff-4966-bd71-0c6ad2c068d2/print/
"TOWER STRATEGY, LLC",T1 Energy Inc.,40000,1bf63713-5695-4b4f-96cb-5d5e0c771324,False,False,https://lda.senate.gov/filings/public/filing/1bf63713-5695-4b4f-96cb-5d5e0c771324/print/
INVARIANT LLC,"THE TOMORROW COMPANIES, INC.",40000,fc335535-8f66-435e-a3d5-e3c848dbfd42,False,False,https://lda.senate.gov/filings/public/filing/fc335535-8f66-435e-a3d5-e3c848dbfd42/print/
DLA PIPER LLP (US),"Teradyne, Inc.",40000,10d5fa04-6232-4c72-b39b-f17b3ba66091,False,False,https://lda.senate.gov/filings/public/filing/10d5fa04-6232-4c72-b39b-f17b3ba66091/print/
BOUNDARY STONE PARTNERS,The Nature Conservancy,40000,4fafd815-c7dc-4bbc-98bf-c6718a98e8de,False,False,https://lda.senate.gov/filings/public/filing/4fafd815-c7dc-4bbc-98bf-c6718a98e8de/print/
"CASSIDY & ASSOCIATES, INC.","The Williams Companies, Inc.",40000,0196c2c9-bb5c-4206-a9ce-578cddfd7dc0,False,False,https://lda.senate.gov/filings/public/filing/0196c2c9-bb5c-4206-a9ce-578cddfd7dc0/print/
BUCHANAN INGERSOLL & ROONEY PC,"VIDRINE PHARMACEUTICAL GROUP, LLC D/B/A BOUDREAUXS NEW DRUG STORE",40000,b819400a-0c1d-4966-9745-dba3e530af1d,False,False,https://lda.senate.gov/filings/public/filing/b819400a-0c1d-4966-9745-dba3e530af1d/print/
"ELEVATE GOVERNMENT AFFAIRS, LLC",WAGGONER ENGINEERING,40000,f510f48f-a0aa-4984-8da4-9ad58d48a334,False,False,https://lda.senate.gov/filings/public/filing/f510f48f-a0aa-4984-8da4-9ad58d48a334/print/
MICHAEL BEST STRATEGIES LLC,WILMERHALE ON BEHALF OF THE ROCKEFELLER FOUNDATION,40000,58c4fb06-6d22-441c-b797-79b9964e3804,False,False,https://lda.senate.gov/filings/public/filing/58c4fb06-6d22-441c-b797-79b9964e3804/print/
INVARIANT LLC,WYOMING RARE (USA) INC. ON BEHALF OF ARE MANAGEMENT LLC,40000,ed58a78b-0449-45c1-adea-a7ba03f6c1ec,False,False,https://lda.senate.gov/filings/public/filing/ed58a78b-0449-45c1-adea-a7ba03f6c1ec/print/
MCDERMOTT+ LLC,Wholesome Wave,40000,ab9b6d1d-7214-4d2a-9e0b-b3ec3da297c9,False,False,https://lda.senate.gov/filings/public/filing/ab9b6d1d-7214-4d2a-9e0b-b3ec3da297c9/print/
DLA PIPER LLP (US),YAZAKI NORTH AMERICA,40000,0ab4c117-f8a1-4e62-958d-4b443d75e5aa,False,False,https://lda.senate.gov/filings/public/filing/0ab4c117-f8a1-4e62-958d-4b443d75e5aa/print/
"CONTINENTAL STRATEGY, LLC",FLORIDA VIRTUAL SCHOOL,37500,f3f9bf18-b40b-488d-af7d-09ecbed698c1,False,False,https://lda.senate.gov/filings/public/filing/f3f9bf18-b40b-488d-af7d-09ecbed698c1/print/
"TSG ADVOCATES DC, LLC","TAYLOR BROTHERS DOOR LOCK, LLC",37500,f67f5a3d-ccf7-4026-8231-e40322e3078d,False,False,https://lda.senate.gov/filings/public/filing/f67f5a3d-ccf7-4026-8231-e40322e3078d/print/
"CONTINENTAL STRATEGY, LLC",Cozen O'Connor,36667,946c30fd-0a0e-4a29-aeb0-e8bb45d7fa3f,False,False,https://lda.senate.gov/filings/public/filing/946c30fd-0a0e-4a29-aeb0-e8bb45d7fa3f/print/
BONDI PARTNERS ADVOCACY CORP. (FKA PACIFIC PARTNERS),DT GLOBAL INC.,36000,5ebe53f1-3934-44c7-9aab-eeb272463d10,False,False,https://lda.senate.gov/filings/public/filing/5ebe53f1-3934-44c7-9aab-eeb272463d10/print/
POTOMAC PARTNERS DC,Las Vegas Convention and Visitors Authority,36000,03fe4705-1ef5-44b7-9e38-3512c970e746,False,False,https://lda.senate.gov/filings/public/filing/03fe4705-1ef5-44b7-9e38-3512c970e746/print/
ATLAS ADVOCACY,State of Rhode Island,36000,96a7c20f-b797-4623-ae79-d9930ff03736,False,False,https://lda.senate.gov/filings/public/filing/96a7c20f-b797-4623-ae79-d9930ff03736/print/
"CONTINENTAL STRATEGY, LLC",Analex Corporation dba Arcfield,35000,3ba79cd9-2d1a-4f27-a484-69861c20d28c,False,False,https://lda.senate.gov/filings/public/filing/3ba79cd9-2d1a-4f27-a484-69861c20d28c/print/
BRIDGEWAY ADVOCACY,INTERVALE MANAGEMENT INC.,35000,60272dac-e248-4859-98b8-477927c1e16d,False,False,https://lda.senate.gov/filings/public/filing/60272dac-e248-4859-98b8-477927c1e16d/print/
CHECKMATE GOVERNMENT RELATIONS,REDCAP LLC,35000,b55b908c-f43e-4012-9da8-f03f6654585c,False,False,https://lda.senate.gov/filings/public/filing/b55b908c-f43e-4012-9da8-f03f6654585c/print/
PORTER WRIGHT MORRIS & ARTHUR LLP,"Data Society Group (d.b.a. of Data Leaf Buyer, LLC)",33800,49e88206-142b-47d6-8850-fc9f5cfbba09,False,False,https://lda.senate.gov/filings/public/filing/49e88206-142b-47d6-8850-fc9f5cfbba09/print/
EAST CAPITOL ADVISORS LLC,10 X NATIONAL SECURITY,30000,3480b137-c480-4819-b35c-6aab25af4e9c,False,False,https://lda.senate.gov/filings/public/filing/3480b137-c480-4819-b35c-6aab25af4e9c/print/
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)","ADDMAN ENGINEERING, LLC",30000,0f9fabb8-aa5e-4f8f-87a8-f9e0f5aced06,False,False,https://lda.senate.gov/filings/public/filing/0f9fabb8-aa5e-4f8f-87a8-f9e0f5aced06/print/
AUSTIN LEGAL AND PUBLIC AFFAIRS PLLC,"AECOM CONSULT, INC",30000,473c519a-12cd-4c61-b587-8c78d4472e66,False,False,https://lda.senate.gov/filings/public/filing/473c519a-12cd-4c61-b587-8c78d4472e66/print/
CAPITOL VENTURE LLC,"AERSALE, INC.",30000,d631ca28-d118-4989-a02a-b05cefeb12ac,False,False,https://lda.senate.gov/filings/public/filing/d631ca28-d118-4989-a02a-b05cefeb12ac/print/
CAPITOL COUNSEL LLC,"ALERTWEST, INC.",30000,65d3b3c9-12fd-4a0a-8ec3-fcb5c60091b1,False,False,https://lda.senate.gov/filings/public/filing/65d3b3c9-12fd-4a0a-8ec3-fcb5c60091b1/print/
VAN SCOYOC ASSOCIATES,AMERICAN COLLEGE OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,30000,cbecf8ff-88a9-46e5-9854-39e57918d338,False,False,https://lda.senate.gov/filings/public/filing/cbecf8ff-88a9-46e5-9854-39e57918d338/print/
"MERCHANT MCINTYRE & ASSOCIATES, LLC",ANDREW COLLEGE,30000,e6072945-1a40-41a9-a0ea-a3212ad473eb,False,False,https://lda.senate.gov/filings/public/filing/e6072945-1a40-41a9-a0ea-a3212ad473eb/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP","ATROPOS GROUP, INC.",30000,2bc60f89-52fd-47ed-86e5-491d6211ae0a,False,False,https://lda.senate.gov/filings/public/filing/2bc60f89-52fd-47ed-86e5-491d6211ae0a/print/
"BECKER & POLIAKOFF, P.A.",American Efficient LLC,30000,828e769e-bfa4-43e6-8fce-de5d7a941c7a,False,False,https://lda.senate.gov/filings/public/filing/828e769e-bfa4-43e6-8fce-de5d7a941c7a/print/
CROSSWINDS SOLUTIONS,American Forest Resource Council,30000,d461648a-d8ba-494e-af5e-e6d1e3b59b02,False,False,https://lda.senate.gov/filings/public/filing/d461648a-d8ba-494e-af5e-e6d1e3b59b02/print/
"POWERS PYLES SUTTER & VERVILLE, P.C.",American Indian Higher Education Consortium,30000,c536009e-1cd7-447b-9bce-7fd66763b356,False,False,https://lda.senate.gov/filings/public/filing/c536009e-1cd7-447b-9bce-7fd66763b356/print/
"RESOLUTION PUBLIC AFFAIRS, LLC",American Investment Council,30000,c95ae3be-1364-4f9b-bd66-e1d521677c95,False,False,https://lda.senate.gov/filings/public/filing/c95ae3be-1364-4f9b-bd66-e1d521677c95/print/
"TSG ADVOCATES DC, LLC",Ascensus,30000,9b9498ea-cf3e-466c-af98-3d1abfddf043,False,False,https://lda.senate.gov/filings/public/filing/9b9498ea-cf3e-466c-af98-3d1abfddf043/print/
"MERCHANT MCINTYRE & ASSOCIATES, LLC","BERKS COUNTY, PA",30000,30f64ad2-c1ea-475c-9681-b7aeb3cbce32,False,False,https://lda.senate.gov/filings/public/filing/30f64ad2-c1ea-475c-9681-b7aeb3cbce32/print/
CARMEN GROUP INCORPORATED,"BRANDED CITIES DC, LLC",30000,8d41155a-34cf-4854-a318-e1cb7660fa33,False,False,https://lda.senate.gov/filings/public/filing/8d41155a-34cf-4854-a318-e1cb7660fa33/print/
LEONARD OAK LLC,"BRITE SYSTEMS, INC",30000,63eb28b4-5477-4881-ab61-e5b1ffdf4695,False,False,https://lda.senate.gov/filings/public/filing/63eb28b4-5477-4881-ab61-e5b1ffdf4695/print/
COLLECTIVE STRATEGIES & COMMUNICATIONS,"CAPITOL COUNSEL, LLC ON BEHALF OF PRIME MINUTE, INC.",30000,e862ca0d-3e8f-4d32-92fe-9a2f6d3e5c39,False,False,https://lda.senate.gov/filings/public/filing/e862ca0d-3e8f-4d32-92fe-9a2f6d3e5c39/print/
ATLAS CROSSING LLC,CATTARAUGUS COUNTY,30000,915be111-86ea-484a-b3a4-650f7f4cd6ee,False,False,https://lda.senate.gov/filings/public/filing/915be111-86ea-484a-b3a4-650f7f4cd6ee/print/
"1607 STRATEGIES, LLC",CB Bancshares Corp,30000,42df86d6-c623-45dd-bd34-ea3e92c56906,False,False,https://lda.senate.gov/filings/public/filing/42df86d6-c623-45dd-bd34-ea3e92c56906/print/
GRAYROBINSON PA,CHARTER SPACE,30000,882ab2a5-92ea-4297-ae7c-25d438e9c549,False,False,https://lda.senate.gov/filings/public/filing/882ab2a5-92ea-4297-ae7c-25d438e9c549/print/
FIFTH WAVE LLC,CHECKMATE GOVERNMENT RELATIONS ON BEHALF OF OKAPI GLOBAL LLC (FKA OKAPI GLOBAL),30000,d28210df-9b64-48df-8b65-a966c1e2a7f0,False,False,https://lda.senate.gov/filings/public/filing/d28210df-9b64-48df-8b65-a966c1e2a7f0/print/
"MERCHANT MCINTYRE & ASSOCIATES, LLC","CITY OF COCOA, FL",30000,a33deaf5-9d1f-43f5-8229-acec95a3b4c9,False,False,https://lda.senate.gov/filings/public/filing/a33deaf5-9d1f-43f5-8229-acec95a3b4c9/print/
"MANATT, PHELPS, AND PHILLIPS","CITY OF EVERETT, WA",30000,b7e46710-c75d-44a2-a041-2a09ac5343a4,False,False,https://lda.senate.gov/filings/public/filing/b7e46710-c75d-44a2-a041-2a09ac5343a4/print/
"MANATT, PHELPS, AND PHILLIPS",CITY OF FREMONT CA,30000,73b1a6c0-98d6-400a-b543-eb6a10f31b66,False,False,https://lda.senate.gov/filings/public/filing/73b1a6c0-98d6-400a-b543-eb6a10f31b66/print/
"MANATT, PHELPS, AND PHILLIPS",CITY OF REDMOND WA,30000,8ffe4c41-b5cf-4da1-9740-c551805d3212,False,False,https://lda.senate.gov/filings/public/filing/8ffe4c41-b5cf-4da1-9740-c551805d3212/print/
MEGUIRE WHITNEY,COMMUNITY CHOICE ENERGY ALLIANCE FKA LEAN ENERGY US,30000,d20008a9-a0a2-40ee-9b6f-74906bdc4c14,False,False,https://lda.senate.gov/filings/public/filing/d20008a9-a0a2-40ee-9b6f-74906bdc4c14/print/
"SANDLER, TRAVIS & ROSENBERG, P.A.","CONFEDERACION LATINOAMERICANA DE AGENTES ADUANALES, SC (CLAA)",30000,7d5d37f8-7482-4f30-848d-b6fd885dac21,False,False,https://lda.senate.gov/filings/public/filing/7d5d37f8-7482-4f30-848d-b6fd885dac21/print/
"BRANSTAD CHURCHILL GROUP, LLC","COSENTINO NORTH AMERICA, INC.",30000,8169dc85-df73-4b14-9a02-bcad92a6b5b5,False,False,https://lda.senate.gov/filings/public/filing/8169dc85-df73-4b14-9a02-bcad92a6b5b5/print/
BALLARD PARTNERS,"CREDIT UNION LOAN SOURCE, LLC",30000,4c90002b-5ceb-4b21-9189-74da71ecd5cd,False,False,https://lda.senate.gov/filings/public/filing/4c90002b-5ceb-4b21-9189-74da71ecd5cd/print/
"THE CORMAC GROUP, LLC",CUBA PRIMERO,30000,e6dba3e8-7541-4611-a67b-9d38ccd9fd4d,False,False,https://lda.senate.gov/filings/public/filing/e6dba3e8-7541-4611-a67b-9d38ccd9fd4d/print/
"TARPLIN, DOWNS & YOUNG, LLC",CULINA HEALTH,30000,32b7babc-bbb4-4351-b6c3-1ff5d9bdbc3a,False,False,https://lda.senate.gov/filings/public/filing/32b7babc-bbb4-4351-b6c3-1ff5d9bdbc3a/print/
BOUNDARY STONE PARTNERS,CYVL,30000,a47f94cf-ecdb-4409-adbf-a87d9d63273b,False,False,https://lda.senate.gov/filings/public/filing/a47f94cf-ecdb-4409-adbf-a87d9d63273b/print/
"HARBINGER STRATEGIES, LLC","Canal Edge, LLC",30000,1ea1c5ba-1757-4516-a2a4-881d4baa816b,False,False,https://lda.senate.gov/filings/public/filing/1ea1c5ba-1757-4516-a2a4-881d4baa816b/print/
"O'KEEFFE SHAHMORADI STRATEGIES, LLC",Capital SouthEast Connector JPA,30000,7e75c1ed-c1a5-4b71-a0c7-792aae7b29d1,False,False,https://lda.senate.gov/filings/public/filing/7e75c1ed-c1a5-4b71-a0c7-792aae7b29d1/print/
"SIGHTLINE ADVOCACY, LLC","Charter Communications, Inc.",30000,0634c6c1-bc69-4787-a7cf-59a733d151ae,False,False,https://lda.senate.gov/filings/public/filing/0634c6c1-bc69-4787-a7cf-59a733d151ae/print/
"MERCHANT MCINTYRE & ASSOCIATES, LLC","City of Lorain, OH",30000,34dd79ac-d04f-41a1-802a-23b37ff66f39,False,False,https://lda.senate.gov/filings/public/filing/34dd79ac-d04f-41a1-802a-23b37ff66f39/print/
RICH FEUER ANDERSON,Clean Economy Project,30000,17b4b7e9-a7dd-4065-9aec-3c2ff9417cef,False,False,https://lda.senate.gov/filings/public/filing/17b4b7e9-a7dd-4065-9aec-3c2ff9417cef/print/
BGR GOVERNMENT AFFAIRS,Colorectal Cancer Alliance,30000,09f6ef3c-377e-4786-9395-933af5e2080b,False,False,https://lda.senate.gov/filings/public/filing/09f6ef3c-377e-4786-9395-933af5e2080b/print/
GENESIS GROUP LLC,Committee To Support US Trade Laws (CSUSTL),30000,b57ae5ae-360e-4e1c-ab9f-7f6c5ef44bf1,False,False,https://lda.senate.gov/filings/public/filing/b57ae5ae-360e-4e1c-ab9f-7f6c5ef44bf1/print/
"MO STRATEGIES, INC.",DELTA DENTAL OF WISCONSIN,30000,167ef61d-69ca-436f-ab61-fda8a065c585,False,False,https://lda.senate.gov/filings/public/filing/167ef61d-69ca-436f-ab61-fda8a065c585/print/
ARETE PUBLIC AFFAIRS,"DISASTER RECOVERY SERVICES, A DIVISION OF SPECIALITY PROGRAM GROUP, LLC",30000,a2576e94-3f37-4f00-9fde-9049db178e8d,False,False,https://lda.senate.gov/filings/public/filing/a2576e94-3f37-4f00-9fde-9049db178e8d/print/
GROISMAN LLC,"DRC EMERGENCY SERVICES, LLC",30000,6441af84-65d2-4d38-afa4-754f3fb1d752,False,False,https://lda.senate.gov/filings/public/filing/6441af84-65d2-4d38-afa4-754f3fb1d752/print/
ARENTFOX SCHIFF LLP,"DURACELL US OPERATIONS, INC.",30000,96fefef8-ef0d-4983-a82e-9e154a2fb338,False,False,https://lda.senate.gov/filings/public/filing/96fefef8-ef0d-4983-a82e-9e154a2fb338/print/
VANTAGEKNIGHT LLC,EB5 UNITED,30000,16473918-5944-415b-a9ad-6471d42f65df,False,False,https://lda.senate.gov/filings/public/filing/16473918-5944-415b-a9ad-6471d42f65df/print/
HOLLAND & KNIGHT LLP,"ENERGY INFRASTRUCTURE ALLIANCE, INC.",30000,bd825937-2011-4713-b440-d0f70e1f1e85,False,False,https://lda.senate.gov/filings/public/filing/bd825937-2011-4713-b440-d0f70e1f1e85/print/
"MERCHANT MCINTYRE & ASSOCIATES, LLC",EYE INSTITUTE OF NEVADA,30000,b9aae1e2-2c74-4de9-806e-50e0fa14563c,False,False,https://lda.senate.gov/filings/public/filing/b9aae1e2-2c74-4de9-806e-50e0fa14563c/print/
"SANDLER, TRAVIS & ROSENBERG, P.A.",FAMILY FRIENDLY (BFF) AD HOC COALITION,30000,2fbbfce8-e6a5-4cb2-9083-02ec1ed5d7fb,False,False,https://lda.senate.gov/filings/public/filing/2fbbfce8-e6a5-4cb2-9083-02ec1ed5d7fb/print/
AKIN GUMP STRAUSS HAUER & FELD,FANUC AMERICA CORPORATION,30000,c29890e5-2f31-423a-9689-7cc55a5e73fb,False,False,https://lda.senate.gov/filings/public/filing/c29890e5-2f31-423a-9689-7cc55a5e73fb/print/
"BECKER & POLIAKOFF, P.A.",FIREFIGHTERS HEALTH COALITION INC,30000,1238c804-167c-405c-aace-48916e5b0a80,False,False,https://lda.senate.gov/filings/public/filing/1238c804-167c-405c-aace-48916e5b0a80/print/
MONUMENT ADVOCACY,FIREFLY GLOBAL GROUP,30000,ae968eff-c7b6-4eec-9ebc-fcd2673dcdca,False,False,https://lda.senate.gov/filings/public/filing/ae968eff-c7b6-4eec-9ebc-fcd2673dcdca/print/
CAPITOL COUNSEL LLC,FUND FOR A BETTER FUTURE,30000,3dea0146-4329-40f7-937b-f166fef566fe,False,False,https://lda.senate.gov/filings/public/filing/3dea0146-4329-40f7-937b-f166fef566fe/print/
"BOCKORNY GROUP, INC.","Find Solace, Inc.",30000,2d423c90-4cb8-4fef-a7e5-9217c04bcc6f,False,False,https://lda.senate.gov/filings/public/filing/2d423c90-4cb8-4fef-a7e5-9217c04bcc6f/print/
BREAKAWAY,Forbright Bank,30000,b976fa36-4776-4162-a567-7d7e9ac8317d,False,False,https://lda.senate.gov/filings/public/filing/b976fa36-4776-4162-a567-7d7e9ac8317d/print/
CHECKMATE GOVERNMENT RELATIONS,GRAND PHARMACEUTICAL GROUP LTD (FKA EAST OCEAN MEDICAL (HONG KONG) LIMITED),30000,01569ee0-fd5f-4415-81a0-9f4e16365235,False,False,https://lda.senate.gov/filings/public/filing/01569ee0-fd5f-4415-81a0-9f4e16365235/print/
"MERCHANT MCINTYRE & ASSOCIATES, LLC","GRANT COUNTY, WA",30000,5a5d2242-dd02-4fed-ab8e-be1eedf1382b,False,False,https://lda.senate.gov/filings/public/filing/5a5d2242-dd02-4fed-ab8e-be1eedf1382b/print/
"YC CONSULTING, LLC","Genentech, Inc.",30000,37199448-6f6d-4c65-96ff-17e3bff21c3d,False,False,https://lda.senate.gov/filings/public/filing/37199448-6f6d-4c65-96ff-17e3bff21c3d/print/
"CROSSROADS STRATEGIES, LLC",Ginkgo Bioworks,30000,3092ce44-ab5e-4f67-9318-c17a17d2938f,False,False,https://lda.senate.gov/filings/public/filing/3092ce44-ab5e-4f67-9318-c17a17d2938f/print/
INVARIANT LLC,Govini,30000,196c3699-5854-4d0f-bc1f-9945722afcd5,False,False,https://lda.senate.gov/filings/public/filing/196c3699-5854-4d0f-bc1f-9945722afcd5/print/
"TSG ADVOCATES DC, LLC","HARMAN INTERNATIONAL INDUSTRIES, INC.",30000,e526415f-34d0-418b-bb04-d3952187e310,False,False,https://lda.senate.gov/filings/public/filing/e526415f-34d0-418b-bb04-d3952187e310/print/
HOLLAND & KNIGHT LLP,HECKLER & KOCH GMBH,30000,dad0bb29-ba17-4107-8818-d3067acedd4a,False,False,https://lda.senate.gov/filings/public/filing/dad0bb29-ba17-4107-8818-d3067acedd4a/print/
AVENUE SOLUTIONS,HEMP INDUSTRY & FARMERS OF AMERICA,30000,54795fbf-bb28-44ea-b737-737ddd4816ed,False,False,https://lda.senate.gov/filings/public/filing/54795fbf-bb28-44ea-b737-737ddd4816ed/print/
"TSG ADVOCATES DC, LLC","HERBALIFE INTERNATIONAL AMERICA, INC.",30000,b1daf536-e5b4-4d0b-aa5b-31559c87c063,False,False,https://lda.senate.gov/filings/public/filing/b1daf536-e5b4-4d0b-aa5b-31559c87c063/print/
"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",HERNAN DE CARLI O/B/O HUGO VELAZQUEZ,30000,f238f149-e218-48b9-b66c-aa1c1d1987cf,False,False,https://lda.senate.gov/filings/public/filing/f238f149-e218-48b9-b66c-aa1c1d1987cf/print/
KAMRAN DARAVI CONSULTING LLC,HIV AND HEPATITIS POLICY INSTITUTE,30000,40196c6e-0420-416a-b918-535c5fea3b70,False,False,https://lda.senate.gov/filings/public/filing/40196c6e-0420-416a-b918-535c5fea3b70/print/
"MANATT, PHELPS, AND PHILLIPS",HOLLAND & KNIGHT LLP OBO THE NORTH TAMPA HOUSING DEVELOPMENT AUTHORITY,30000,1a5233d2-c967-4784-abb6-27e0e256da0a,False,False,https://lda.senate.gov/filings/public/filing/1a5233d2-c967-4784-abb6-27e0e256da0a/print/
"ELEVATE GOVERNMENT AFFAIRS, LLC",INKIT WORLDWIDE LLC,30000,3b996aaf-a97e-4051-8d05-f3f1b457e38d,False,False,https://lda.senate.gov/filings/public/filing/3b996aaf-a97e-4051-8d05-f3f1b457e38d/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",INNOVA NANOJET TECHNOLOGIES LTD.,30000,4337dbd3-eff4-42c0-b0a5-1e4d82d1c413,False,False,https://lda.senate.gov/filings/public/filing/4337dbd3-eff4-42c0-b0a5-1e4d82d1c413/print/
MICHAEL BEST STRATEGIES LLC,"INTELLIGENT MAPPING, LLC",30000,c7ee6029-1329-4fb6-acc7-2d972c940bc0,False,False,https://lda.senate.gov/filings/public/filing/c7ee6029-1329-4fb6-acc7-2d972c940bc0/print/
"MCALLISTER & QUINN, LLC",INTERNATIONAL SAFETY EQUIPMENT ASSOCIATION,30000,b3e55642-0117-498f-b2fb-5cafb517aeaf,False,False,https://lda.senate.gov/filings/public/filing/b3e55642-0117-498f-b2fb-5cafb517aeaf/print/
HOLLAND & KNIGHT LLP,INX INTERNATIONAL INK CO.,30000,19d70cd8-faef-4ee5-a78a-79cf70a57865,False,False,https://lda.senate.gov/filings/public/filing/19d70cd8-faef-4ee5-a78a-79cf70a57865/print/
